p_noshow,p_denial,appointment_value,noshow_loss,denial_loss,total_expected_loss,risk_score,risk_tier
0.6546,0.277,2223.58,1455.55,212.76,1668.31,75.0,CRITICAL
0.4572,0.277,2223.58,1016.63,334.35,1350.99,60.8,MODERATE
0.3713,0.277,2223.58,825.55,387.29,1212.84,54.5,LOW
0.5185,0.277,2223.58,1153.01,296.57,1449.58,65.2,HIGH
0.613,0.277,2223.58,1363.0,238.4,1601.4,72.0,CRITICAL
0.5646,0.277,2223.58,1255.42,268.2,1523.62,68.5,HIGH
0.5579,0.277,2223.58,1240.6,272.31,1512.91,68.0,HIGH
0.4657,0.277,2223.58,1035.58,329.1,1364.69,61.4,MODERATE
0.4425,0.277,2223.58,983.95,343.41,1327.36,59.7,MODERATE
0.6309,0.277,2223.58,1402.88,227.35,1630.23,73.3,CRITICAL
0.3347,0.277,2223.58,744.33,409.79,1154.12,51.9,LOW
0.3755,0.277,2223.58,835.03,384.66,1219.69,54.9,LOW
0.4539,0.277,2223.58,1009.2,336.41,1345.62,60.5,MODERATE
0.6053,0.277,2223.58,1345.91,243.14,1589.05,71.5,HIGH
0.4036,0.277,2223.58,897.42,367.38,1264.8,56.9,MODERATE
0.4858,0.277,2223.58,1080.14,316.76,1396.9,62.8,MODERATE
0.4814,0.277,2223.58,1070.46,319.44,1389.9,62.5,MODERATE
0.5296,0.277,2223.58,1177.64,289.75,1467.39,66.0,HIGH
0.4503,0.277,2223.58,1001.37,338.58,1339.95,60.3,MODERATE
0.6327,0.277,2223.58,1406.81,226.26,1633.08,73.4,CRITICAL
0.6209,0.277,2223.58,1380.65,233.51,1614.16,72.6,CRITICAL
0.404,0.277,2223.58,898.29,367.14,1265.43,56.9,MODERATE
0.5211,0.277,2223.58,1158.6,295.02,1453.63,65.4,HIGH
0.502,0.277,2223.58,1116.21,306.77,1422.98,64.0,MODERATE
0.4045,0.277,2223.58,899.46,366.81,1266.28,56.9,MODERATE
0.5342,0.277,2223.58,1187.93,286.9,1474.83,66.3,HIGH
0.431,0.277,2223.58,958.32,350.51,1308.83,58.9,MODERATE
0.5081,0.277,2223.58,1129.71,303.03,1432.74,64.4,MODERATE
0.4061,0.277,2223.58,902.97,365.84,1268.81,57.1,MODERATE
0.4755,0.277,2223.58,1057.25,323.1,1380.35,62.1,MODERATE
0.6079,0.277,2223.58,1351.74,241.52,1593.26,71.7,HIGH
0.3999,0.277,2223.58,889.2,369.66,1258.85,56.6,MODERATE
0.4562,0.277,2223.58,1014.3,335.0,1349.3,60.7,MODERATE
0.396,0.277,2223.58,880.49,372.07,1252.56,56.3,MODERATE
0.3829,0.277,2223.58,851.3,380.15,1231.46,55.4,MODERATE
0.4414,0.277,2223.58,981.4,344.11,1325.51,59.6,MODERATE
0.5479,0.277,2223.58,1218.27,278.5,1496.76,67.3,HIGH
0.4891,0.277,2223.58,1087.58,314.7,1402.28,63.1,MODERATE
0.6161,0.277,2223.58,1369.93,236.48,1606.41,72.2,CRITICAL
0.3852,0.277,2223.58,856.44,378.73,1235.17,55.5,MODERATE
0.5396,0.277,2223.58,1199.8,283.61,1483.41,66.7,HIGH
0.3717,0.277,2223.58,826.59,387.0,1213.59,54.6,LOW
0.5161,0.277,2223.58,1147.67,298.05,1445.72,65.0,HIGH
0.5563,0.277,2223.58,1236.88,273.34,1510.22,67.9,HIGH
0.4762,0.277,2223.58,1058.83,322.66,1381.5,62.1,MODERATE
0.435,0.277,2223.58,967.33,348.01,1315.34,59.2,MODERATE
0.5996,0.277,2223.58,1333.2,246.66,1579.86,71.1,HIGH
0.4788,0.277,2223.58,1064.55,321.08,1385.63,62.3,MODERATE
0.4139,0.277,2223.58,920.45,361.0,1281.45,57.6,MODERATE
0.5173,0.277,2223.58,1150.3,297.32,1447.63,65.1,HIGH
0.5087,0.277,2223.58,1131.16,302.63,1433.79,64.5,MODERATE
0.4403,0.277,2223.58,979.01,344.78,1323.79,59.5,MODERATE
0.4972,0.277,2223.58,1105.59,309.71,1415.3,63.6,MODERATE
0.4393,0.277,2223.58,976.79,345.39,1322.18,59.5,MODERATE
0.4409,0.277,2223.58,980.43,344.38,1324.81,59.6,MODERATE
0.2462,0.277,2223.58,547.53,464.31,1011.84,45.5,LOW
0.6387,0.277,2223.58,1420.15,222.57,1642.72,73.9,CRITICAL
0.4564,0.277,2223.58,1014.93,334.83,1349.76,60.7,MODERATE
0.6957,0.277,2223.58,1547.03,187.42,1734.45,78.0,CRITICAL
0.4437,0.277,2223.58,986.71,342.64,1329.36,59.8,MODERATE
0.4752,0.277,2223.58,1056.74,323.24,1379.98,62.1,MODERATE
0.5301,0.277,2223.58,1178.63,289.48,1468.11,66.0,HIGH
0.5863,0.277,2223.58,1303.68,254.83,1558.52,70.1,HIGH
0.5187,0.277,2223.58,1153.44,296.45,1449.9,65.2,HIGH
0.5392,0.277,2223.58,1198.96,283.85,1482.8,66.7,HIGH
0.4141,0.277,2223.58,920.79,360.91,1281.69,57.6,MODERATE
0.5703,0.277,2223.58,1268.14,264.68,1532.82,68.9,HIGH
0.436,0.277,2223.58,969.58,347.39,1316.97,59.2,MODERATE
0.709,0.277,2223.58,1576.55,179.24,1755.79,79.0,CRITICAL
0.5479,0.277,2223.58,1218.39,278.46,1496.86,67.3,HIGH
0.4242,0.277,2223.58,943.31,354.67,1297.98,58.4,MODERATE
0.5628,0.277,2223.58,1251.43,269.31,1520.74,68.4,HIGH
0.345,0.277,2223.58,767.2,403.45,1170.66,52.6,LOW
0.3888,0.277,2223.58,864.63,376.46,1241.09,55.8,MODERATE
0.5311,0.277,2223.58,1180.99,288.82,1469.81,66.1,HIGH
0.3841,0.277,2223.58,854.13,379.37,1233.5,55.5,MODERATE
0.4268,0.277,2223.58,949.05,353.08,1302.13,58.6,MODERATE
0.347,0.277,2223.58,771.62,402.23,1173.85,52.8,LOW
0.4451,0.277,2223.58,989.63,341.83,1331.46,59.9,MODERATE
0.4231,0.277,2223.58,940.87,355.34,1296.21,58.3,MODERATE
0.5371,0.277,2223.58,1194.23,285.15,1479.39,66.5,HIGH
0.5059,0.277,2223.58,1124.82,304.38,1429.2,64.3,MODERATE
0.3922,0.277,2223.58,872.11,374.39,1246.5,56.1,MODERATE
0.6023,0.277,2223.58,1339.37,244.95,1584.32,71.3,HIGH
0.3586,0.277,2223.58,797.45,395.07,1192.53,53.6,LOW
0.399,0.277,2223.58,887.2,370.21,1257.41,56.5,MODERATE
0.5327,0.277,2223.58,1184.58,287.83,1472.41,66.2,HIGH
0.4798,0.277,2223.58,1066.97,320.41,1387.38,62.4,MODERATE
0.6221,0.277,2223.58,1383.31,232.78,1616.08,72.7,CRITICAL
0.4015,0.277,2223.58,892.78,368.66,1261.44,56.7,MODERATE
0.4185,0.277,2223.58,930.53,358.21,1288.74,58.0,MODERATE
0.4636,0.277,2223.58,1030.91,330.4,1361.31,61.2,MODERATE
0.719,0.277,2223.58,1598.85,173.07,1771.92,79.7,CRITICAL
0.4707,0.277,2223.58,1046.6,326.05,1372.66,61.7,MODERATE
0.5677,0.277,2223.58,1262.32,266.29,1528.62,68.7,HIGH
0.2916,0.277,2223.58,648.47,436.34,1084.82,48.8,LOW
0.5284,0.277,2223.58,1174.85,290.52,1465.37,65.9,HIGH
0.4385,0.277,2223.58,975.15,345.85,1321.0,59.4,MODERATE
0.3426,0.277,2223.58,761.71,404.97,1166.69,52.5,LOW
0.365,0.277,2223.58,811.54,391.17,1202.71,54.1,LOW
0.5889,0.277,2223.58,1309.57,253.2,1562.77,70.3,HIGH
0.5484,0.277,2223.58,1219.52,278.15,1497.67,67.4,HIGH
0.4274,0.277,2223.58,950.32,352.73,1303.04,58.6,MODERATE
0.5104,0.277,2223.58,1134.98,301.57,1436.55,64.6,MODERATE
0.4242,0.277,2223.58,943.32,354.66,1297.99,58.4,MODERATE
0.4328,0.277,2223.58,962.36,349.39,1311.75,59.0,MODERATE
0.5311,0.277,2223.58,1180.91,288.85,1469.75,66.1,HIGH
0.427,0.277,2223.58,949.53,352.94,1302.48,58.6,MODERATE
0.5823,0.277,2223.58,1294.84,257.28,1552.13,69.8,HIGH
0.3582,0.277,2223.58,796.51,395.33,1191.85,53.6,LOW
0.4146,0.277,2223.58,921.91,360.59,1282.51,57.7,MODERATE
0.4599,0.277,2223.58,1022.58,332.71,1355.29,61.0,MODERATE
0.4405,0.277,2223.58,979.56,344.63,1324.18,59.6,MODERATE
0.1797,0.277,2223.58,399.51,505.31,904.82,40.7,LOW
0.52,0.277,2223.58,1156.27,295.67,1451.94,65.3,HIGH
0.4829,0.277,2223.58,1073.69,318.55,1392.24,62.6,MODERATE
0.3951,0.277,2223.58,878.52,372.61,1251.14,56.3,MODERATE
0.2957,0.277,2223.58,657.57,433.82,1091.39,49.1,LOW
0.6078,0.277,2223.58,1351.57,241.57,1593.14,71.6,HIGH
0.4351,0.277,2223.58,967.47,347.97,1315.45,59.2,MODERATE
0.6054,0.277,2223.58,1346.16,243.07,1589.23,71.5,HIGH
0.5444,0.277,2223.58,1210.6,280.62,1491.22,67.1,HIGH
0.4755,0.277,2223.58,1057.23,323.11,1380.34,62.1,MODERATE
0.3951,0.277,2223.58,878.63,372.58,1251.22,56.3,MODERATE
0.4405,0.277,2223.58,979.41,344.66,1324.08,59.5,MODERATE
0.5162,0.277,2223.58,1147.81,298.01,1445.82,65.0,HIGH
0.3975,0.277,2223.58,883.89,371.13,1255.02,56.4,MODERATE
0.4761,0.277,2223.58,1058.65,322.71,1381.37,62.1,MODERATE
0.5844,0.277,2223.58,1299.48,256.0,1555.48,70.0,HIGH
0.3822,0.277,2223.58,849.85,380.56,1230.4,55.3,MODERATE
0.4493,0.277,2223.58,999.15,339.2,1338.35,60.2,MODERATE
0.3244,0.277,2223.58,721.34,416.16,1137.5,51.2,LOW
0.555,0.277,2223.58,1233.99,274.14,1508.13,67.8,HIGH
0.3848,0.277,2223.58,855.71,378.93,1234.64,55.5,MODERATE
0.5985,0.277,2223.58,1330.9,247.29,1578.19,71.0,HIGH
0.5511,0.277,2223.58,1225.33,276.54,1501.87,67.5,HIGH
0.4872,0.277,2223.58,1083.38,315.86,1399.25,62.9,MODERATE
0.5614,0.277,2223.58,1248.42,270.14,1518.56,68.3,HIGH
0.5511,0.277,2223.58,1225.32,276.54,1501.87,67.5,HIGH
0.5942,0.277,2223.58,1321.16,249.99,1571.15,70.7,HIGH
0.421,0.277,2223.58,936.04,356.68,1292.72,58.1,MODERATE
0.4644,0.277,2223.58,1032.67,329.91,1362.58,61.3,MODERATE
0.4691,0.277,2223.58,1043.06,327.03,1370.1,61.6,MODERATE
0.4364,0.277,2223.58,970.48,347.14,1317.62,59.3,MODERATE
0.5908,0.277,2223.58,1313.71,252.06,1565.77,70.4,HIGH
0.5325,0.277,2223.58,1183.98,287.99,1471.98,66.2,HIGH
0.4894,0.277,2223.58,1088.17,314.54,1402.71,63.1,MODERATE
0.3059,0.277,2223.58,680.18,427.56,1107.74,49.8,LOW
0.4187,0.277,2223.58,931.03,358.07,1289.1,58.0,MODERATE
0.5755,0.277,2223.58,1279.66,261.49,1541.15,69.3,HIGH
0.3903,0.277,2223.58,867.8,375.58,1243.39,55.9,MODERATE
0.5357,0.277,2223.58,1191.28,285.97,1477.25,66.4,HIGH
0.4701,0.277,2223.58,1045.27,326.42,1371.69,61.7,MODERATE
0.5244,0.277,2223.58,1166.04,292.96,1459.01,65.6,HIGH
0.4489,0.277,2223.58,998.14,339.48,1337.62,60.2,MODERATE
0.4143,0.277,2223.58,921.16,360.8,1281.96,57.7,MODERATE
0.5472,0.277,2223.58,1216.82,278.9,1495.72,67.3,HIGH
0.3814,0.277,2223.58,847.97,381.08,1229.05,55.3,MODERATE
0.1902,0.277,2223.58,422.94,498.82,921.76,41.5,LOW
0.4268,0.277,2223.58,949.02,353.09,1302.1,58.6,MODERATE
0.6556,0.277,2223.58,1457.75,212.15,1669.91,75.1,CRITICAL
0.4741,0.277,2223.58,1054.25,323.93,1378.19,62.0,MODERATE
0.5095,0.277,2223.58,1133.01,302.11,1435.13,64.5,MODERATE
0.4988,0.277,2223.58,1109.12,308.73,1417.85,63.8,MODERATE
0.5358,0.277,2223.58,1191.5,285.91,1477.41,66.4,HIGH
0.4747,0.277,2223.58,1055.47,323.59,1379.07,62.0,MODERATE
0.4662,0.277,2223.58,1036.55,328.84,1365.38,61.4,MODERATE
0.5401,0.277,2223.58,1200.94,283.3,1484.24,66.7,HIGH
0.447,0.277,2223.58,993.89,340.65,1334.54,60.0,MODERATE
0.4012,0.277,2223.58,892.07,368.86,1260.93,56.7,MODERATE
0.5023,0.277,2223.58,1116.84,306.59,1423.44,64.0,MODERATE
0.3596,0.277,2223.58,799.65,394.46,1194.11,53.7,LOW
0.3875,0.277,2223.58,861.68,377.28,1238.96,55.7,MODERATE
0.567,0.277,2223.58,1260.85,266.7,1527.55,68.7,HIGH
0.5258,0.277,2223.58,1169.08,292.12,1461.2,65.7,HIGH
0.389,0.277,2223.58,865.05,376.35,1241.39,55.8,MODERATE
0.3587,0.277,2223.58,797.64,395.02,1192.66,53.6,LOW
0.581,0.277,2223.58,1291.98,258.08,1550.05,69.7,HIGH
0.4098,0.277,2223.58,911.24,363.55,1274.79,57.3,MODERATE
0.5441,0.277,2223.58,1209.82,280.84,1490.66,67.0,HIGH
0.619,0.277,2223.58,1376.37,234.7,1611.07,72.5,CRITICAL
0.474,0.277,2223.58,1053.88,324.04,1377.91,62.0,MODERATE
0.466,0.277,2223.58,1036.26,328.92,1365.18,61.4,MODERATE
0.5186,0.277,2223.58,1153.25,296.51,1449.76,65.2,HIGH
0.4178,0.277,2223.58,928.97,358.64,1287.61,57.9,MODERATE
0.5937,0.277,2223.58,1320.25,250.25,1570.49,70.6,HIGH
0.4117,0.277,2223.58,915.55,362.36,1277.91,57.5,MODERATE
0.4343,0.277,2223.58,965.8,348.44,1314.24,59.1,MODERATE
0.3839,0.277,2223.58,853.62,379.51,1233.13,55.5,MODERATE
0.4535,0.277,2223.58,1008.32,336.66,1344.98,60.5,MODERATE
0.4879,0.277,2223.58,1084.97,315.42,1400.39,63.0,MODERATE
0.4808,0.277,2223.58,1069.0,319.85,1388.85,62.5,MODERATE
0.461,0.277,2223.58,1025.1,332.01,1357.11,61.0,MODERATE
0.3956,0.277,2223.58,879.67,372.3,1251.97,56.3,MODERATE
0.4156,0.277,2223.58,924.04,360.0,1284.04,57.7,MODERATE
0.5017,0.277,2223.58,1115.54,306.95,1422.5,64.0,MODERATE
0.5198,0.277,2223.58,1155.92,295.77,1451.69,65.3,HIGH
0.671,0.277,2223.58,1491.96,202.68,1694.64,76.2,CRITICAL
0.5611,0.277,2223.58,1247.66,270.35,1518.02,68.3,HIGH
0.4801,0.277,2223.58,1067.43,320.28,1387.71,62.4,MODERATE
0.4152,0.277,2223.58,923.18,360.24,1283.43,57.7,MODERATE
0.6475,0.277,2223.58,1439.69,217.16,1656.85,74.5,CRITICAL
0.1974,0.277,2223.58,439.04,494.36,933.4,42.0,LOW
0.484,0.277,2223.58,1076.21,317.85,1394.06,62.7,MODERATE
0.5652,0.277,2223.58,1256.81,267.82,1524.63,68.6,HIGH
0.5534,0.277,2223.58,1230.52,275.1,1505.62,67.7,HIGH
0.5008,0.277,2223.58,1113.48,307.52,1421.01,63.9,MODERATE
0.5423,0.277,2223.58,1205.78,281.96,1487.74,66.9,HIGH
0.5575,0.277,2223.58,1239.62,272.58,1512.2,68.0,HIGH
0.4879,0.277,2223.58,1084.86,315.45,1400.31,63.0,MODERATE
0.4309,0.277,2223.58,958.06,350.58,1308.64,58.9,MODERATE
0.3359,0.277,2223.58,746.85,409.09,1155.94,52.0,LOW
0.3285,0.277,2223.58,730.41,413.64,1144.06,51.5,LOW
0.5733,0.277,2223.58,1274.68,262.87,1537.55,69.1,HIGH
0.5286,0.277,2223.58,1175.46,290.36,1465.81,65.9,HIGH
0.5382,0.277,2223.58,1196.63,284.49,1481.12,66.6,HIGH
0.446,0.277,2223.58,991.75,341.25,1333.0,59.9,MODERATE
0.5324,0.277,2223.58,1183.84,288.03,1471.87,66.2,HIGH
0.6596,0.277,2223.58,1466.68,209.68,1676.36,75.4,CRITICAL
0.5184,0.277,2223.58,1152.6,296.69,1449.29,65.2,HIGH
0.6896,0.277,2223.58,1533.41,191.19,1724.6,77.6,CRITICAL
0.3969,0.277,2223.58,882.49,371.52,1254.0,56.4,MODERATE
0.4145,0.277,2223.58,921.6,360.68,1282.28,57.7,MODERATE
0.3864,0.277,2223.58,859.15,377.98,1237.13,55.6,MODERATE
0.4157,0.277,2223.58,924.36,359.92,1284.28,57.8,MODERATE
0.6015,0.277,2223.58,1337.44,245.48,1582.92,71.2,HIGH
0.5466,0.277,2223.58,1215.48,279.27,1494.75,67.2,HIGH
0.5033,0.277,2223.58,1119.16,305.95,1425.11,64.1,MODERATE
0.6158,0.277,2223.58,1369.31,236.65,1605.97,72.2,CRITICAL
0.4976,0.277,2223.58,1106.34,309.5,1415.85,63.7,MODERATE
0.5724,0.277,2223.58,1272.8,263.39,1536.19,69.1,HIGH
0.4098,0.277,2223.58,911.24,363.55,1274.79,57.3,MODERATE
0.5032,0.277,2223.58,1118.96,306.01,1424.96,64.1,MODERATE
0.4615,0.277,2223.58,1026.27,331.68,1357.96,61.1,MODERATE
0.6592,0.277,2223.58,1465.83,209.92,1675.74,75.4,CRITICAL
0.5365,0.277,2223.58,1192.9,285.52,1478.42,66.5,HIGH
0.5115,0.277,2223.58,1137.25,300.94,1438.19,64.7,MODERATE
0.3628,0.277,2223.58,806.78,392.49,1199.27,53.9,LOW
0.4868,0.277,2223.58,1082.4,316.14,1398.53,62.9,MODERATE
0.5546,0.277,2223.58,1233.27,274.34,1507.61,67.8,HIGH
0.6196,0.277,2223.58,1377.72,234.32,1612.05,72.5,CRITICAL
0.4706,0.277,2223.58,1046.48,326.08,1372.57,61.7,MODERATE
0.6514,0.277,2223.58,1448.51,214.71,1663.22,74.8,CRITICAL
0.4009,0.277,2223.58,891.35,369.06,1260.41,56.7,MODERATE
0.4965,0.277,2223.58,1104.04,310.14,1414.18,63.6,MODERATE
0.6343,0.277,2223.58,1410.43,225.26,1635.69,73.6,CRITICAL
0.6312,0.277,2223.58,1403.56,227.17,1630.72,73.3,CRITICAL
0.5283,0.277,2223.58,1174.73,290.56,1465.29,65.9,HIGH
0.4078,0.277,2223.58,906.87,364.76,1271.63,57.2,MODERATE
0.2978,0.277,2223.58,662.15,432.55,1094.7,49.2,LOW
0.408,0.277,2223.58,907.24,364.66,1271.9,57.2,MODERATE
0.4364,0.277,2223.58,970.34,347.18,1317.52,59.3,MODERATE
0.6748,0.277,2223.58,1500.57,200.29,1700.86,76.5,CRITICAL
0.6021,0.277,2223.58,1338.84,245.09,1583.94,71.2,HIGH
0.4662,0.277,2223.58,1036.64,328.81,1365.45,61.4,MODERATE
0.5577,0.277,2223.58,1240.12,272.44,1512.57,68.0,HIGH
0.4857,0.277,2223.58,1080.08,316.78,1396.86,62.8,MODERATE
0.5423,0.277,2223.58,1205.78,281.96,1487.74,66.9,HIGH
0.5491,0.277,2223.58,1220.88,277.77,1498.65,67.4,HIGH
0.4233,0.277,2223.58,941.2,355.25,1296.45,58.3,MODERATE
0.5256,0.277,2223.58,1168.73,292.22,1460.95,65.7,HIGH
0.2307,0.277,2223.58,512.9,473.9,986.8,44.4,LOW
0.5589,0.277,2223.58,1242.75,271.71,1514.46,68.1,HIGH
0.4119,0.277,2223.58,915.95,362.25,1278.19,57.5,MODERATE
0.392,0.277,2223.58,871.73,374.5,1246.23,56.0,MODERATE
0.3808,0.277,2223.58,846.72,381.42,1228.15,55.2,MODERATE
0.5875,0.277,2223.58,1306.46,254.06,1560.53,70.2,HIGH
0.5714,0.277,2223.58,1270.52,264.02,1534.54,69.0,HIGH
0.3377,0.277,2223.58,750.79,408.0,1158.79,52.1,LOW
0.5289,0.277,2223.58,1176.03,290.2,1466.23,65.9,HIGH
0.6247,0.277,2223.58,1389.01,231.2,1620.21,72.9,CRITICAL
0.5072,0.277,2223.58,1127.91,303.53,1431.44,64.4,MODERATE
0.5723,0.277,2223.58,1272.58,263.45,1536.03,69.1,HIGH
0.4819,0.277,2223.58,1071.52,319.15,1390.67,62.5,MODERATE
0.6147,0.277,2223.58,1366.8,237.35,1604.15,72.1,CRITICAL
0.4495,0.277,2223.58,999.48,339.11,1338.58,60.2,MODERATE
0.3333,0.277,2223.58,741.09,410.69,1151.78,51.8,LOW
0.4018,0.277,2223.58,893.46,368.48,1261.93,56.8,MODERATE
0.4428,0.277,2223.58,984.54,343.25,1327.78,59.7,MODERATE
0.5032,0.277,2223.58,1118.92,306.02,1424.94,64.1,MODERATE
0.2346,0.277,2223.58,521.7,471.46,993.16,44.7,LOW
0.4815,0.277,2223.58,1070.69,319.38,1390.07,62.5,MODERATE
0.554,0.277,2223.58,1231.91,274.72,1506.63,67.8,HIGH
0.5796,0.277,2223.58,1288.88,258.93,1547.82,69.6,HIGH
0.4936,0.277,2223.58,1097.56,311.93,1409.5,63.4,MODERATE
0.7608,0.277,2223.58,1691.64,147.36,1839.0,82.7,CRITICAL
0.4356,0.277,2223.58,968.55,347.68,1316.22,59.2,MODERATE
0.4271,0.277,2223.58,949.8,352.87,1302.67,58.6,MODERATE
0.3526,0.277,2223.58,783.98,398.8,1182.79,53.2,LOW
0.5377,0.277,2223.58,1195.56,284.79,1480.35,66.6,HIGH
0.3792,0.277,2223.58,843.28,382.38,1225.66,55.1,MODERATE
0.5267,0.277,2223.58,1171.27,291.52,1462.79,65.8,HIGH
0.4103,0.277,2223.58,912.29,363.26,1275.55,57.4,MODERATE
0.5667,0.277,2223.58,1260.09,266.91,1527.0,68.7,HIGH
0.369,0.277,2223.58,820.47,388.7,1209.16,54.4,LOW
0.4142,0.277,2223.58,920.98,360.85,1281.83,57.6,MODERATE
0.4503,0.277,2223.58,1001.28,338.61,1339.89,60.3,MODERATE
0.4866,0.277,2223.58,1082.06,316.23,1398.29,62.9,MODERATE
0.4963,0.277,2223.58,1103.5,310.29,1413.79,63.6,MODERATE
0.398,0.277,2223.58,884.91,370.84,1255.75,56.5,MODERATE
0.5043,0.277,2223.58,1121.38,305.34,1426.72,64.2,MODERATE
0.5127,0.277,2223.58,1139.98,300.18,1440.16,64.8,MODERATE
0.6274,0.277,2223.58,1395.03,229.53,1624.56,73.1,CRITICAL
0.4519,0.277,2223.58,1004.89,337.61,1342.5,60.4,MODERATE
0.5249,0.277,2223.58,1167.23,292.64,1459.86,65.7,HIGH
0.668,0.277,2223.58,1485.45,204.48,1689.93,76.0,CRITICAL
0.4667,0.277,2223.58,1037.69,328.52,1366.21,61.4,MODERATE
0.613,0.277,2223.58,1363.0,238.4,1601.4,72.0,CRITICAL
0.5383,0.277,2223.58,1197.01,284.38,1481.4,66.6,HIGH
0.5651,0.277,2223.58,1256.53,267.9,1524.42,68.6,HIGH
0.5836,0.277,2223.58,1297.68,256.5,1554.18,69.9,HIGH
0.5335,0.277,2223.58,1186.23,287.37,1473.6,66.3,HIGH
0.3875,0.277,2223.58,861.61,377.3,1238.91,55.7,MODERATE
0.5192,0.277,2223.58,1154.56,296.14,1450.71,65.2,HIGH
0.6294,0.277,2223.58,1399.45,228.3,1627.75,73.2,CRITICAL
0.3484,0.277,2223.58,774.59,401.41,1176.0,52.9,LOW
0.5317,0.277,2223.58,1182.22,288.48,1470.7,66.1,HIGH
0.6676,0.277,2223.58,1484.54,204.73,1689.27,76.0,CRITICAL
0.4057,0.277,2223.58,902.21,366.05,1268.26,57.0,MODERATE
0.3937,0.277,2223.58,875.46,373.46,1248.92,56.2,MODERATE
0.6297,0.277,2223.58,1400.13,228.12,1628.25,73.2,CRITICAL
0.4151,0.277,2223.58,922.9,360.32,1283.22,57.7,MODERATE
0.4231,0.277,2223.58,940.81,355.36,1296.17,58.3,MODERATE
0.4786,0.277,2223.58,1064.23,321.17,1385.4,62.3,MODERATE
0.593,0.277,2223.58,1318.66,250.69,1569.34,70.6,HIGH
0.4176,0.277,2223.58,928.68,358.72,1287.4,57.9,MODERATE
0.5026,0.277,2223.58,1117.56,306.39,1423.95,64.0,MODERATE
0.379,0.277,2223.58,842.83,382.5,1225.33,55.1,MODERATE
0.457,0.277,2223.58,1016.2,334.47,1350.67,60.7,MODERATE
0.3346,0.277,2223.58,744.09,409.86,1153.94,51.9,LOW
0.4948,0.277,2223.58,1100.16,311.22,1411.37,63.5,MODERATE
0.3109,0.277,2223.58,691.37,424.46,1115.83,50.2,LOW
0.6192,0.277,2223.58,1376.92,234.55,1611.46,72.5,CRITICAL
0.3131,0.277,2223.58,696.09,423.15,1119.24,50.3,LOW
0.4416,0.277,2223.58,981.97,343.96,1325.93,59.6,MODERATE
0.5362,0.277,2223.58,1192.23,285.71,1477.94,66.5,HIGH
0.6293,0.277,2223.58,1399.29,228.35,1627.64,73.2,CRITICAL
0.3479,0.277,2223.58,773.63,401.67,1175.3,52.9,LOW
0.5205,0.277,2223.58,1157.34,295.37,1452.71,65.3,HIGH
0.4023,0.277,2223.58,894.45,368.2,1262.65,56.8,MODERATE
0.5743,0.277,2223.58,1276.95,262.24,1539.19,69.2,HIGH
0.3471,0.277,2223.58,771.85,402.16,1174.02,52.8,LOW
0.7058,0.277,2223.58,1569.3,181.25,1750.55,78.7,CRITICAL
0.4568,0.277,2223.58,1015.67,334.62,1350.29,60.7,MODERATE
0.4167,0.277,2223.58,926.5,359.32,1285.82,57.8,MODERATE
0.5033,0.277,2223.58,1119.18,305.95,1425.13,64.1,MODERATE
0.4886,0.277,2223.58,1086.48,315.01,1401.48,63.0,MODERATE
0.3701,0.277,2223.58,822.95,388.01,1210.96,54.5,LOW
0.4921,0.277,2223.58,1094.2,312.87,1407.06,63.3,MODERATE
0.3881,0.277,2223.58,863.06,376.9,1239.95,55.8,MODERATE
0.5327,0.277,2223.58,1184.52,287.85,1472.36,66.2,HIGH
0.6526,0.277,2223.58,1451.18,213.97,1665.16,74.9,CRITICAL
0.5768,0.277,2223.58,1282.6,260.68,1543.27,69.4,HIGH
0.4949,0.277,2223.58,1100.37,311.16,1411.53,63.5,MODERATE
0.5549,0.277,2223.58,1233.83,274.18,1508.02,67.8,HIGH
0.4656,0.277,2223.58,1035.25,329.2,1364.44,61.4,MODERATE
0.524,0.277,2223.58,1165.16,293.21,1458.37,65.6,HIGH
0.553,0.277,2223.58,1229.62,275.35,1504.97,67.7,HIGH
0.5714,0.277,2223.58,1270.55,264.01,1534.56,69.0,HIGH
0.5068,0.277,2223.58,1126.84,303.82,1430.67,64.3,MODERATE
0.4467,0.277,2223.58,993.21,340.84,1334.05,60.0,MODERATE
0.5601,0.277,2223.58,1245.33,271.0,1516.33,68.2,HIGH
0.2405,0.277,2223.58,534.8,467.83,1002.63,45.1,LOW
0.5113,0.277,2223.58,1136.83,301.06,1437.89,64.7,MODERATE
0.5079,0.277,2223.58,1129.45,303.1,1432.55,64.4,MODERATE
0.4962,0.277,2223.58,1103.42,310.31,1413.73,63.6,MODERATE
0.4391,0.277,2223.58,976.27,345.54,1321.81,59.4,MODERATE
0.6363,0.277,2223.58,1414.88,224.03,1638.91,73.7,CRITICAL
0.6388,0.277,2223.58,1420.36,222.51,1642.87,73.9,CRITICAL
0.5465,0.277,2223.58,1215.28,279.32,1494.6,67.2,HIGH
0.4224,0.277,2223.58,939.24,355.79,1295.03,58.2,MODERATE
0.5286,0.277,2223.58,1175.36,290.38,1465.74,65.9,HIGH
0.6276,0.277,2223.58,1395.41,229.42,1624.84,73.1,CRITICAL
0.2385,0.277,2223.58,530.35,469.07,999.42,44.9,LOW
0.4512,0.277,2223.58,1003.29,338.05,1341.34,60.3,MODERATE
